Review ID,Region,Country/Market,Platform,Source Website,Source URL,Date Accessed,Review Date,Rating,Language,Original Review Text,Translation/Summary,Service Category,AI/Digital Touchpoint,Trust Theme,Trust Valence,Short Evidence Quote,Research Notes
R1602,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-04-19,5,English,"Excellent experience, using Task rabbit. Would deafly use the service again. It was so efficient and 
The operative who they sent was efficient, friendly and worked tidily. This app alongside my purchase from Ikea worked perfectly for me, took all the stress out of buying and assembling furniture. Definitely would consider them for other tasks. On the app was super easy",App Store review (5/5) concerning Communication/automation and Convenience.,Domestic/home service platform,Communication/automation,Convenience,Positive,"Excellent experience, using Task rabbit. Would deafly use the service again. It ",Automatically collected from public App Store RSS; verify before using direct quotations.
R1603,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-04-24,5,English,Great app and great service. Sad I didn’t use them sooner tbh,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Great app and great service. Sad I didn’t use them sooner tbh,Automatically collected from public App Store RSS; verify before using direct quotations.
R1604,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-11-06,1,English,Cleaner did not show up - unreliable. Cleaner did not show up,App Store review (1/5) concerning Matching/dispatch and Reliability.,Domestic/home service platform,Matching/dispatch,Reliability,Negative,Cleaner did not show up - unreliable. Cleaner did not show up,Automatically collected from public App Store RSS; verify before using direct quotations.
R1605,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-04-03,5,English,Task rabbit. Fantastic app great services my experience was great! I will definitely be using the app again.,App Store review (5/5) concerning Communication/automation and General trust.,Domestic/home service platform,Communication/automation,General trust,Positive,Task rabbit. Fantastic app great services my experience was great! I will defini,Automatically collected from public App Store RSS; verify before using direct quotations.
R1606,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-04-23,2,English,Poor cleaning service. First time using the app and the cleaner never showed up. Had to contact customer services who were very helpful and have refunded and added credit however now my booking is at least a week away and we can’t use our mattress.,App Store review (2/5) concerning Payment/refund/cancellation; Customer support; Booking/scheduling and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Booking/scheduling,Service Recovery,Negative,Poor cleaning service. First time using the app and the cleaner never showed up.,Automatically collected from public App Store RSS; verify before using direct quotations.
R1607,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-10-15,1,English,"Took my money and no cleaner turned up. As others have said, the app is functional and well designed however a weekly cleaning booking and nobody has turned up.

The phone support number just rings out and nobody answers, probably have to go to the bank and get them to reverse the payment.

Don’t use this!",App Store review (1/5) concerning Customer support; Booking/scheduling; Matching/dispatch and Responsiveness.,Domestic/home service platform,Customer support; Booking/scheduling; Matching/dispatch,Responsiveness,Negative,"Took my money and no cleaner turned up. As others have said, the app is function",Automatically collected from public App Store RSS; verify before using direct quotations.
R1608,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-04-01,5,English,"Highly recommend. Great app with a clean and pleasant interface. Easy to use, fuss free with auto payments etc. everyone I have hired via the app has been great too.",App Store review (5/5) concerning General platform/service experience and Convenience.,Domestic/home service platform,General platform/service experience,Convenience,Positive,"Highly recommend. Great app with a clean and pleasant interface. Easy to use, fu",Automatically collected from public App Store RSS; verify before using direct quotations.
R1609,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-04-22,1,English,It’s a scam!. I’ve been using this app for many years but today after booking a service I realised that it turned to a scam app.,App Store review (1/5) concerning Booking/scheduling and General trust.,Domestic/home service platform,Booking/scheduling,General trust,Negative,It’s a scam!. I’ve been using this app for many years but today after booking a ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1610,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-09-24,1,English,"Really disappointing. We tried this service and had a bad experience.  The man they sent round had very little cleaning experience.  Not a good job, they charged way more than our usual (well paid and much-treasured) cleaner and ripped our wall paper into the bargain! Thanks for that guys!",App Store review (1/5) concerning Payment/refund/cancellation; Matching/dispatch; Communication/automation and General trust.,Domestic/home service platform,Payment/refund/cancellation; Matching/dispatch; Communication/automation,General trust,Negative,Really disappointing. We tried this service and had a bad experience. The man th,Automatically collected from public App Store RSS; verify before using direct quotations.
R1611,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-27,5,English,Task rabbit. Great experience.,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Task rabbit. Great experience.,Automatically collected from public App Store RSS; verify before using direct quotations.
R1612,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-04-18,5,English,Reliable service. Feel I get the right person for the right amount of time hassle free making is easy to use.,App Store review (5/5) concerning Payment/refund/cancellation and Transparency.,Domestic/home service platform,Payment/refund/cancellation,Transparency,Positive,Reliable service. Feel I get the right person for the right amount of time hassl,Automatically collected from public App Store RSS; verify before using direct quotations.
R1613,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-09-12,1,English,Scam - Impossible to cancel. Once you book a recurring clean they do not let you cancel and customer service never gets back to you.,App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Booking/scheduling and General trust.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Booking/scheduling,General trust,Negative,Scam - Impossible to cancel. Once you book a recurring clean they do not let you,Automatically collected from public App Store RSS; verify before using direct quotations.
R1614,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-25,1,English,"No repercussion for time wasters. I’ve had 2 taskers in a row cancel last minute, one because he was running almost 2 hours late. Taskers know that clients can’t leave a review if they cancel the job (even after the time agreed), so they mess people about. Support is unable to do anything about it. Won’t be using again.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Matching/dispatch and Responsiveness.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Matching/dispatch,Responsiveness,Negative,No repercussion for time wasters. I’ve had 2 taskers in a row cancel last minute,Automatically collected from public App Store RSS; verify before using direct quotations.
R1615,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-30,1,English,Worst Service. They took the booking for Saturday they wanted to reschedule it. Worthless  and worst service.,App Store review (1/5) concerning Booking/scheduling and General trust.,Domestic/home service platform,Booking/scheduling,General trust,Negative,Worst Service. They took the booking for Saturday they wanted to reschedule it. ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1616,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-09-05,1,English,DO NOT USE. The quality of my clean was appalling. Stay away from this company.,App Store review (1/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Negative,DO NOT USE. The quality of my clean was appalling. Stay away from this company.,Automatically collected from public App Store RSS; verify before using direct quotations.
R1617,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-24,5,English,"Great service. Loved the app and efficiency of it. Worked a treat, couldn’t be happier.",App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,"Great service. Loved the app and efficiency of it. Worked a treat, couldn’t be h",Automatically collected from public App Store RSS; verify before using direct quotations.
R1618,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-29,1,English,"Cleaning services. The standard of cleaning is below par. If you have crumbs of food on the kitchen surfaces they will be there by the time the cleaner leaves. They rearrange things in the house in the most unusual way. I have experienced around 10-20 different cleaners. It is rarely the same cleaner that comes in. They are often rude and cannot speak English. Which is an issue when the standard of cleaning is so low and you cannot communicate about things that need to be done. I saw one cleaner spray window cleaner all over my kitchen to clean it. It is very cheap for London rates so I do get that paying low amounts often is represented in the standard of service that you get. However this service is truly not fit for purpose. I would strongly advise going elsewhere and paying more, to actually get the job done properly.",App Store review (1/5) concerning Matching/dispatch and General trust.,Domestic/home service platform,Matching/dispatch,General trust,Negative,Cleaning services. The standard of cleaning is below par. If you have crumbs of ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1619,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-07-25,1,English,"Awful everything. Hard to cancel, bordering harassment: you need four screens to cancel, then receive emails and a phone call so they can finally validate your cancellation request. 

Customer service lecturing the customer.

Can’t believe they play that strategy in such a word to mouth market.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Communication/automation and General trust.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Communication/automation,General trust,Negative,"Awful everything. Hard to cancel, bordering harassment: you need four screens to",Automatically collected from public App Store RSS; verify before using direct quotations.
R1620,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-11,5,English,Easy to use app. Great little app - easy to navigate and full of options for all those small jobs you need some help with. Once you’ve found the person you need (useful review section) you’re put straight in touch and the chat section is quick and simple to use. Love it.,App Store review (5/5) concerning Customer support; Review/rating/transparency; Communication/automation and Convenience.,Domestic/home service platform,Customer support; Review/rating/transparency; Communication/automation,Convenience,Positive,Easy to use app. Great little app - easy to navigate and full of options for all,Automatically collected from public App Store RSS; verify before using direct quotations.
R1621,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-27,1,English,"Don’t download this app, don’t join membership!. Please don’t join the membership as it is very hard to get your money back from this company. The finance department has been closed the whole of Monday but yet people who book appointments and take your money are readily available. Coincidence or done on purpose to avoid giving refunds. I’ve never heard of a company where no one is picking up the phone and no one is available in the finance department. If no one is picking up and this is happening everyday then clearly you need to do something different in regards to your employees, unless that is the way you have set it up!!!!!!!",App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling; Communication/automation and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling; Communication/automation,Service Recovery,Negative,"Don’t download this app, don’t join membership!. Please don’t join the membershi",Automatically collected from public App Store RSS; verify before using direct quotations.
R1622,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-07-22,1,English,"Great in theory, not in practice. Nice idea but just doesn’t work. The first cleaner didn’t even touch the surfaces, literally didn’t touch the surfaces, there were crumbs on the kitchen counter from before she came that we’re still there, loud and proud and totally visible, afterwards. None of the living room surfaces had been polished or dusted, things hadn’t even been moved or tidied on them. The second job, the cleaner cancelled on the morning. I have to agree with others on here that the customer service is top notch, maybe if their customer service people did the actual cleaning the app would work. They really need to rethink how they employ local cleaners for this idea to work. It really is a great premise and I gave it a second chance because the actual infrastructure is so easy to use, but I won’t be trying a third time.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Matching/dispatch and Convenience.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Matching/dispatch,Convenience,Negative,"Great in theory, not in practice. Nice idea but just doesn’t work. The first cle",Automatically collected from public App Store RSS; verify before using direct quotations.
R1623,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-08,5,English,"Unexpected find. Task Rabbit is fantastic.
Very good service indeed. 
Thank you Task Rabbit",App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Unexpected find. Task Rabbit is fantastic. Very good service indeed. Thank you T,Automatically collected from public App Store RSS; verify before using direct quotations.
R1624,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-27,1,English,"Don’t waste your money!. My original booking was changed 3 times within 24hrs of the appointment. When the cleaners arrived they did not start until 40 minutes into the appointment. They said they were finished after only an hour of cleaning but upon my inspection they hadn’t cleaned 2 of the rooms agreed and hadn’t cleaned the other rooms to a satisfactory standard. They used a bucket of water and a mop to clean my natural WOOD floors?!! I was told they had wood cleaner when I booked it. They also hadn’t emptied any of the household bins I had to tell them to do that?? They also broke my brand new bathroom sink and left it leaking without telling me! This was NOT worth the money. 

I emailed a complaint last week and have still had no response. Absolutely terrible service!!",App Store review (1/5) concerning Customer support; Booking/scheduling; Matching/dispatch and Service Recovery.,Domestic/home service platform,Customer support; Booking/scheduling; Matching/dispatch,Service Recovery,Negative,Don’t waste your money!. My original booking was changed 3 times within 24hrs of,Automatically collected from public App Store RSS; verify before using direct quotations.
R1625,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-06-21,1,English,Shady service - steer clear. I booked a cleaner solely because we were offered a discount. We waited for hours the cleaner didn’t show or reply to any of our messages. They got me another cleaner for a (far more inconvenient) slot - but for this lapse in service what did they do? Charged us the full price and then told us we could apply the discount we were originally offered by booking again. Why would I do that? Only to get charged the full price again? Save yourself the hassle spend your money somewhere else.,App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling; Matching/dispatch and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling; Matching/dispatch,Transparency,Negative,Shady service - steer clear. I booked a cleaner solely because we were offered a,Automatically collected from public App Store RSS; verify before using direct quotations.
R1626,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-03,5,English,Excellent tasker. Shane was able to quickly complete the various tasks I needed doing from mounting the telly to assembling a kneeling chair. He did a great job and was very pleasant and professional.,App Store review (5/5) concerning Matching/dispatch; Communication/automation and Reliability.,Domestic/home service platform,Matching/dispatch; Communication/automation,Reliability,Positive,Excellent tasker. Shane was able to quickly complete the various tasks I needed ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1627,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-16,1,English,"fantastic covid. poor services, expensive .. avoid",App Store review (1/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Negative,"fantastic covid. poor services, expensive .. avoid",Automatically collected from public App Store RSS; verify before using direct quotations.
R1628,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-06-21,1,English,NEVER USE THIS!!!!!!. I was asked to pay extra £50 after the cleaners arrived or they will leave. I agreed. Then they requested £60 directly from my card! ( without inform me it) This made me feel soooooo insecure with my money. Why could you request my money without telling me??? The cleaners were not friendly and considerably racist.,App Store review (1/5) concerning Payment/refund/cancellation; Matching/dispatch and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Matching/dispatch,Transparency,Negative,NEVER USE THIS!!!!!!. I was asked to pay extra £50 after the cleaners arrived or,Automatically collected from public App Store RSS; verify before using direct quotations.
R1629,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-03-02,5,English,Sabri. Un service excellent. Tres gentil et super capable. A la prochaine!,App Store review (5/5) concerning Communication/automation and General trust.,Domestic/home service platform,Communication/automation,General trust,Positive,Sabri. Un service excellent. Tres gentil et super capable. A la prochaine!,Automatically collected from public App Store RSS; verify before using direct quotations.
R1630,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-15,1,English,"Worse app ever. Even after amending service it stays on there and they try to charge you. Cannot contact as it just goes around in circles. Poor service where staff shows up whenever but leave early. In some cases ip to 1 hr early and when you try to reduce service they refuse. 

Cleaning service is very bad. I had one lady leave after 3 hrs and the house was a mess after as in beds not made, bins not emptied, floor not hoovered, nothing wiped. 

When you change a booking they also keep the original and charge you for it too. Customer service is very bad. Rude and do not listen whatsoever. They lack communication skills and when you produce evidence or put them on the spot they then show their true colours. It’s all about taking your money so be careful giving them your card details as they charge things without you asiing. They are great at apologising for everything but nothing gets changed. They change the service when they choose to. Communication is bad. I mean who wants a new person rummaging around in their house every two weeks. 

They book their cleaners for jobs with unrealistic travelling time in between jobs so you end up paying for that as the cleaners leave early to make it to their next jobbon time.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Booking/scheduling and Reliability.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Booking/scheduling,Reliability,Negative,Worse app ever. Even after amending service it stays on there and they try to ch,Automatically collected from public App Store RSS; verify before using direct quotations.
R1631,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-06-19,1,English,"No show. I was really excited about a cleaner coming when mine was in holiday. The afternoon before, I got a text to say that she wasn’t coming. No second first impression. No attempt to replace the cleaner, no customer service. Rubbish-don’t waste your time.",App Store review (1/5) concerning Customer support; Matching/dispatch and Reliability.,Domestic/home service platform,Customer support; Matching/dispatch,Reliability,Negative,No show. I was really excited about a cleaner coming when mine was in holiday. T,Automatically collected from public App Store RSS; verify before using direct quotations.
R1632,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-02-11,1,English,"Awful cancellation policy. Tasker was abusive and aggressive. When I told him to stop throwing heavy things on a hard wood floor he said “if you don’t like it I’ll go” so I said that’s fine.  So why am I being charged a cancellation fee when he cancelled? Because of HIS appalling attitude. 
Don’t use this this app unless you like gambling with your money.",App Store review (1/5) concerning Payment/refund/cancellation; Matching/dispatch; Communication/automation and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Matching/dispatch; Communication/automation,Transparency,Negative,Awful cancellation policy. Tasker was abusive and aggressive. When I told him to,Automatically collected from public App Store RSS; verify before using direct quotations.
R1633,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-14,3,English,"Customer service interfered with app usage. Rather annoying to receive a call each time I look into using the app on my mobile. And when I chose to subsequently book a service myself, the app doesn’t allow me to complete my booking. Wasted another day!",App Store review (3/5) concerning Customer support; Booking/scheduling and General trust.,Domestic/home service platform,Customer support; Booking/scheduling,General trust,Mixed,Customer service interfered with app usage. Rather annoying to receive a call ea,Automatically collected from public App Store RSS; verify before using direct quotations.
R1634,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-06-08,1,English,"Awful cleaning no support. I had a cleaning where the house was cleaner prior to the cleaning, glass was white after cleaning, and been emailing support to complain for 3 days, but nobody cares to answer. DO NOT USE THIS APP!",App Store review (1/5) concerning Customer support; Matching/dispatch; Communication/automation and Responsiveness.,Domestic/home service platform,Customer support; Matching/dispatch; Communication/automation,Responsiveness,Negative,Awful cleaning no support. I had a cleaning where the house was cleaner prior to,Automatically collected from public App Store RSS; verify before using direct quotations.
R1635,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-02-09,5,English,"Very good work, he is very friendly very professional assembling ikea furniture. I am very pleased, thank you",App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,"Very good work, he is very friendly very professional assembling ikea furniture.",Automatically collected from public App Store RSS; verify before using direct quotations.
R1636,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-07,1,English,"FlippingAwful Services. The standard of cleaners from FS used to be good, but recently they have just been awful. Last two times I have booked the cleaners through fantastic services I’m fairly certain they just sent me random teenagers plucked off the street. They had no idea how to clean, couldn’t speak English so I couldn’t communicate with them, and nearly ruined some of my furniture by using a harsh kitchen detergent on a wooden surface. One guy seem to use one cloth for the entire house, so probably left it dirtier than it started. 
When I have complained about these things, I have just been fobbed off. The first time I was given 20% credit and rebooked, and the second time, I was given £5 back and essentially told that Fantastic services couldn’t guarantee the quality of their cleaners. To me, this means there is absolutely no point using this platform.",App Store review (1/5) concerning Booking/scheduling; Matching/dispatch; Communication/automation and Accountability.,Domestic/home service platform,Booking/scheduling; Matching/dispatch; Communication/automation,Accountability,Negative,"FlippingAwful Services. The standard of cleaners from FS used to be good, but re",Automatically collected from public App Store RSS; verify before using direct quotations.
R1637,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-06-05,1,English,"Use a competitor instead!. Unlike other big service agencies, Housekeep does not seem to do any vetting on the freelancers it uses and has no interest in service quality.  I left instructions in the app for the clean and repeated the most important bits in the chat with my housekeeper but they still didn't do the things I asked.",App Store review (1/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Negative,"Use a competitor instead!. Unlike other big service agencies, Housekeep does not",Automatically collected from public App Store RSS; verify before using direct quotations.
R1638,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-01-21,1,English,"Poor support. Terrible experience, not worth the poor interactions.",App Store review (1/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Negative,"Poor support. Terrible experience, not worth the poor interactions.",Automatically collected from public App Store RSS; verify before using direct quotations.
R1639,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-03-02,1,English,NEVER AGAIN!!. Don’t waste your time!!  Trifling.  No sense of decorum and completely unreliable.,App Store review (1/5) concerning Communication/automation and Reliability.,Domestic/home service platform,Communication/automation,Reliability,Negative,NEVER AGAIN!!. Don’t waste your time!! Trifling. No sense of decorum and complet,Automatically collected from public App Store RSS; verify before using direct quotations.
R1640,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-05-29,1,English,Potential scam. Booked cleaner. No show or communication. Let's see if I can be refunded quickly. If so I will update,App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling; Matching/dispatch and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling; Matching/dispatch,Service Recovery,Negative,Potential scam. Booked cleaner. No show or communication. Let's see if I can be ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1641,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-01-13,1,English,"Tasker no show. Tasker confirmed task and address but didn’t show.
No reason given why, no responses to my messages and phone not being picked up. 

My time was wasted waiting.",App Store review (1/5) concerning Matching/dispatch; Communication/automation and Reliability.,Domestic/home service platform,Matching/dispatch; Communication/automation,Reliability,Negative,Tasker no show. Tasker confirmed task and address but didn’t show. No reason giv,Automatically collected from public App Store RSS; verify before using direct quotations.
R1642,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-02-24,5,English,Great!. Good services and reliable professionals.,App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,Great!. Good services and reliable professionals.,Automatically collected from public App Store RSS; verify before using direct quotations.
R1643,Europe,United Kingdom,Housekeep,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1490626439/sortby=mostrecent/json,2026-06-16,2022-05-24,1,English,"Great concept poor execution. The idea of booking a cleaner through an app is great but I’ve had problems with the cleaners not showing up and when they do, not cleaning properly. It’s also very, very difficult to cancel your subscription. It’s so difficult I wouldn’t recommend subscribing",App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling; Matching/dispatch and General trust.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling; Matching/dispatch,General trust,Negative,Great concept poor execution. The idea of booking a cleaner through an app is gr,Automatically collected from public App Store RSS; verify before using direct quotations.
R1644,Europe,United Kingdom,Taskrabbit UK,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=4/id=374165361/sortby=mostrecent/json,2026-06-16,2023-01-12,5,English,Marymolly. All in one app. Efficient and prompt in response to one’s needs. I will highly recommend this app (TaskRabbit).,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Marymolly. All in one app. Efficient and prompt in response to one’s needs. I wi,Automatically collected from public App Store RSS; verify before using direct quotations.
R1645,Europe,United Kingdom,Fantastic Services,Apple App Store (gb),https://itunes.apple.com/gb/rss/customerreviews/page=3/id=906994413/sortby=mostrecent/json,2026-06-16,2023-02-19,5,English,No complaints. Used many times for all sorts of cleaning: pre tenancy; soft furnishing; carpets; general housework; assembling flat pack furniture etc. etc.  Generally top class …,App Store review (5/5) concerning Customer support; Communication/automation and Service Recovery.,Domestic/home service platform,Customer support; Communication/automation,Service Recovery,Positive,No complaints. Used many times for all sorts of cleaning: pre tenancy; soft furn,Automatically collected from public App Store RSS; verify before using direct quotations.
